 0.8935473 -0.8336572  0
-0.7341184 -0.1031537  0
 0.0721088  0.3713118  1
 0.1944011  0.7719819  1
-0.1331748 -1.3263368  0
 0.0141068  1.2329395  1
 0.1714105  1.2751280  1
-1.0768516  0.1512600  1
-1.2335329 -0.7739386  0
 0.4741308  0.5632981  1
 0.3609498  0.8709752  1
 0.5508026  0.6050250  1
-0.3070282 -0.7396183  0
 0.0858951  1.2976864  1
 1.0432592  0.0396412  0
-0.7051552  1.1987788  1
 0.0202017  0.8800809  1
-0.0093812 -0.9930413  0
 0.7723798  0.6198469  1
 1.4882326 -0.4063490  1
-0.3042729 -1.0019743  0
 1.4819348  0.3403165  0
 2.5489310  1.9970434  0
-1.5037799 -0.0863437  1
 0.2183647 -0.8437195  0
 0.0020556 -0.5875164  0
-0.0858910 -0.7900053  0
-0.5280858 -0.0915950  1
-0.7699468  0.8804980  1
 1.2862026  0.0217808  1
-1.2153551  0.2826495  0
 1.8290677 -0.1752191  1
-0.4247249  0.2624535  1
 1.3394662  0.3297030  1
-0.6398915 -0.4410588  0
 0.4656995 -1.0317122  0
-0.6283604 -0.8571620  0
-0.9158742  0.8912637  1
 0.1000676  0.8466962  1
-0.1562664  0.4601792  1
 1.5964885  0.3784718  0
-1.4747872 -0.1827064  0
-0.9488516  0.4020104  1
 0.5838146 -0.6502020  0
 0.2484479  0.5608548  1
-0.2646819  0.7396551  1
 0.0606777  0.2698832  1
 0.0811441 -0.6767009  0
-0.2604330  1.2292814  1
-0.8950495 -0.2462206  1
 1.0845566 -0.2097258  1
 1.3365565 -0.5573450  1
-0.3471640  0.6488218  1
-0.7560524  0.4645388  1
-0.3234958 -1.2338239  0
 0.5040177 -0.6975365  0
-1.9623053 -0.5601762  1
 0.3150477  0.7953841  1
-0.5774070 -0.2280343  0
-0.7932910  0.0887917  1
 0.1377695 -0.3365338  0
 1.8556880  0.7598310  0
 0.8430379  0.3618496  1
 0.4265334 -0.7115976  0
 0.7022669 -0.2294916  0
 2.7318200 -1.5649392  1
 2.4790757  1.3788479  0
 0.2205080  0.5957823  1
 0.0038162 -0.4661726  0
 0.9121383  0.7002944  1
 1.4007564  0.7133297  1
-0.8116154  0.5175904  1
-0.1722488  0.5569739  1
-0.4499765  0.7711603  1
 2.2062228 -0.6833054  1
-0.8239853 -0.3053043  0
 2.0130075  0.9260995  0
 0.1206340 -0.8242004  0
 0.3911827 -0.8792230  0
-1.5086078  0.2502685  1
-0.7931053 -1.0869050  0
-1.7487920  1.1369233  0
-0.6116094 -0.6164327  0
 0.1291771  0.4286094  1
-0.0224313  0.7357361  1
-0.8608181 -0.4620561  0
-1.0520856 -0.1714198  0
-0.5218020 -0.5639987  0
 0.1968752 -0.1643146  0
 0.7361826 -0.3074499  0
 1.1269960  0.7086423  1
 1.5106339 -0.3723935  1
 0.2662665 -0.9575497  0
 0.7277185 -0.4329597  0
-0.3067769  0.9297588  1
-0.2943153  0.3210296  1
-3.1207710  2.0300720  0
 1.0746754 -0.0956633  0
-0.9269270 -0.5562677  0
-0.1762934  1.0105141  1
-0.3364644 -0.8756043  0
-1.2498124  0.0338929  0
 0.3834545 -0.6520485  0
-1.2682032 -0.3226760  0
-0.1078132  1.5081164  1
-1.1829490  0.2778120  1
 0.1808096  0.8408685  1
 1.2815724 -0.0760545  0
-1.2233043  0.1657561  0
 0.5401042  0.3633538  1
 0.6373832 -0.0450149  0
 0.5241949  0.0291697  1
 0.3268970 -0.7602731  0
 0.3949480  0.8065278  1
 0.2044430 -0.0385872  0
-0.6001171 -0.3412682  0
 0.3582739 -0.3750247  0
 0.6878879 -0.6103876  0
-0.2171284 -1.0485229  0
 0.2399975 -0.4301941  0
-0.7208717 -0.9524643  0
 0.1557643  0.4725230  1
 0.9874783 -0.6240337  0
-2.3203442  0.7727743  0
 0.8164504  0.7731562  1
-2.0733969 -0.7641800  1
-0.9707811  0.8730365  1
 0.3967188 -0.8824386  0
 1.3791285  0.1067295  1
 1.6184315  0.2419091  0
